date,shipments_total,shipments_ex_transport,shipments_ex_defense,shipments_primary_metals,shipments_fabricated_metals,shipments_machinery,shipments_computers_electronics,shipments_computers,shipments_communications,shipments_electrical,shipments_transportation,shipments_motor_vehicles,shipments_nondef_aircraft,shipments_defense_aircraft,shipments_other_durables,shipments_capital_goods,shipments_nondef_capital,shipments_core_capital,shipments_defense_capital,orders_total,orders_ex_transport,orders_ex_defense,orders_primary_metals,orders_fabricated_metals,orders_machinery,orders_computers_electronics,orders_computers,orders_communications,orders_electrical,orders_transportation,orders_motor_vehicles,orders_nondef_aircraft,orders_defense_aircraft,orders_other_durables,orders_capital_goods,orders_nondef_capital,orders_core_capital,orders_defense_capital,unfilled_total,unfilled_ex_transport,unfilled_ex_defense,unfilled_primary_metals,unfilled_fabricated_metals,unfilled_machinery,unfilled_computers_electronics,unfilled_electrical,unfilled_transportation,unfilled_motor_vehicles,unfilled_nondef_aircraft,unfilled_defense_aircraft,unfilled_other_durables,unfilled_capital_goods,unfilled_core_capital,inventory_total,inventory_ex_transport,inventory_ex_defense,inventory_primary_metals,inventory_fabricated_metals,inventory_machinery,inventory_computers_electronics,inventory_electrical,inventory_transportation,inventory_motor_vehicles,inventory_nondef_aircraft,inventory_defense_aircraft,inventory_other_durables,inventory_capital_goods,inventory_core_capital
2018-12-31,248783.0,164532.0,235750.0,21292.0,32050.0,33465.0,27033.0,878.0,3076.0,10914.0,84251.0,56870.0,14219.0,4905.0,39778.0,88005.0,77008.0,67244.0,10997.0,243401.0,161943.0,228320.0,21771.0,33171.0,33118.0,23343.0,867.0,2483.0,10812.0,81458.0,56840.0,10002.0,4331.0,39728.0,86515.0,72844.0,69374.0,13671.0,1177839.0,977954.0,977954.0,29723.0,82809.0,102828.0,120563.0,23416.0,808978.0,21499.0,596325.0,68798.0,9522.0,923446.0,220890.0,413353.0,292175.0,390301.0,39231.0,54656.0,71491.0,48261.0,19321.0,121178.0,39434.0,56722.0,11380.0,59215.0,192844.0,128653.0
2019-01-31,247306.0,163774.0,234214.0,21043.0,31930.0,33142.0,27147.0,815.0,3158.0,11024.0,83532.0,56940.0,13257.0,4797.0,39488.0,86826.0,75885.0,67172.0,10941.0,236180.0,161155.0,224471.0,20236.0,32982.0,34303.0,22967.0,799.0,2694.0,11177.0,75025.0,56963.0,6914.0,4465.0,39490.0,80682.0,70506.0,63705.0,10176.0,1171009.0,972507.0,972507.0,28916.0,83861.0,103989.0,120679.0,23569.0,800471.0,21522.0,589982.0,68466.0,9524.0,917302.0,221739.0,416806.0,293553.0,393420.0,39272.0,54776.0,72264.0,48376.0,19499.0,123253.0,40014.0,57980.0,11735.0,59366.0,195427.0,129620.0
2019-02-28,247734.0,164876.0,234994.0,20959.0,32198.0,33653.0,27366.0,808.0,3196.0,10991.0,82858.0,57071.0,12970.0,4435.0,39709.0,86760.0,76113.0,67682.0,10647.0,231710.0,162097.0,220062.0,21071.0,33217.0,34089.0,23016.0,756.0,2676.0,11067.0,69613.0,57075.0,1625.0,3949.0,39637.0,74362.0,64998.0,64858.0,9364.0,1159587.0,962177.0,962177.0,29028.0,84880.0,104425.0,120931.0,23645.0,787226.0,21526.0,578637.0,67980.0,9452.0,904904.0,222158.0,418924.0,293583.0,395478.0,39111.0,54848.0,72084.0,48341.0,19731.0,125341.0,40413.0,59618.0,11781.0,59468.0,196749.0,129689.0
2019-03-31,246534.0,164165.0,233532.0,20990.0,31882.0,33480.0,26896.0,818.0,3124.0,11084.0,82369.0,56809.0,12677.0,4501.0,39833.0,86311.0,75408.0,67336.0,10903.0,240465.0,161051.0,224553.0,20782.0,32325.0,33568.0,23250.0,775.0,2884.0,11352.0,79414.0,56675.0,7007.0,4695.0,39774.0,84457.0,71042.0,74683.0,13415.0,1157756.0,957436.0,957436.0,28820.0,85323.0,104513.0,121523.0,23913.0,784271.0,21392.0,572967.0,68174.0,9393.0,903050.0,223473.0,419571.0,293635.0,395788.0,38631.0,54824.0,72547.0,47996.0,19999.0,125936.0,40403.0,59965.0,11686.0,59638.0,198466.0,130208.0
2019-04-30,244607.0,164429.0,231494.0,20780.0,31772.0,33575.0,27746.0,809.0,3157.0,11031.0,80178.0,55531.0,11586.0,4544.0,39525.0,85967.0,75015.0,68062.0,10952.0,232744.0,161928.0,218846.0,20563.0,33094.0,33505.0,23818.0,756.0,2774.0,11352.0,70816.0,55348.0,2945.0,4670.0,39596.0,77984.0,66680.0,66893.0,11304.0,1150248.0,949143.0,949143.0,28603.0,86645.0,104443.0,121950.0,24234.0,774909.0,21209.0,564326.0,68300.0,9464.0,895067.0,223340.0,421492.0,293568.0,397549.0,38392.0,54569.0,72806.0,48074.0,20010.0,127924.0,40746.0,61387.0,11893.0,59717.0,199990.0,130131.0
2019-05-31,244823.0,165045.0,231491.0,20513.0,32022.0,33826.0,27642.0,808.0,3148.0,11216.0,79778.0,55756.0,10671.0,4536.0,39826.0,85436.0,74181.0,68183.0,11255.0,224565.0,161275.0,211613.0,19842.0,32925.0,33529.0,23512.0,744.0,2725.0,11558.0,63290.0,55655.0,-3867.0,3268.0,39909.0,70965.0,59800.0,67524.0,11165.0,1134414.0,933689.0,933689.0,27932.0,87548.0,104146.0,122244.0,24576.0,758421.0,21108.0,549788.0,67032.0,9547.0,880596.0,222938.0,423743.0,293575.0,399696.0,38147.0,54396.0,73030.0,48181.0,19976.0,130168.0,40863.0,63386.0,11842.0,59845.0,202390.0,130350.0
2019-06-30,245105.0,164439.0,231535.0,20173.0,32088.0,33615.0,27320.0,778.0,3155.0,11301.0,80666.0,56566.0,10519.0,4670.0,39942.0,84852.0,73491.0,67582.0,11361.0,224890.0,162086.0,213867.0,20281.0,33414.0,33224.0,23393.0,715.0,2772.0,11705.0,62804.0,56296.0,-3146.0,3481.0,40069.0,67807.0,59188.0,71013.0,8619.0,1118522.0,920344.0,920344.0,28040.0,88874.0,103755.0,122640.0,24980.0,740559.0,20838.0,536123.0,65843.0,9674.0,863551.0,222590.0,425633.0,294262.0,401383.0,38099.0,54743.0,73071.0,48386.0,20005.0,131371.0,41161.0,64202.0,11912.0,59958.0,203586.0,130428.0
2019-07-31,240495.0,162130.0,227507.0,19652.0,31757.0,32825.0,27127.0,798.0,3062.0,11193.0,78365.0,55334.0,10203.0,4501.0,39576.0,83035.0,72244.0,66589.0,10791.0,228956.0,160232.0,217996.0,19714.0,33284.0,32786.0,23189.0,753.0,2710.0,11621.0,68724.0,55133.0,3965.0,2951.0,39638.0,74943.0,66079.0,63432.0,8864.0,1111328.0,915178.0,915178.0,28102.0,90401.0,103716.0,123047.0,25408.0,730918.0,20637.0,529885.0,64293.0,9736.0,855459.0,222832.0,428800.0,295191.0,404265.0,37911.0,54930.0,73817.0,48267.0,20115.0,133609.0,41644.0,65611.0,11985.0,60151.0,206254.0,131405.0
2019-08-31,240294.0,162148.0,226887.0,19323.0,31936.0,33190.0,26993.0,789.0,3053.0,11162.0,78146.0,55175.0,9489.0,4459.0,39544.0,82791.0,71596.0,66567.0,11195.0,230355.0,160046.0,215496.0,19336.0,33375.0,33129.0,23042.0,732.0,2591.0,11571.0,70309.0,55070.0,967.0,4018.0,39593.0,76239.0,63754.0,65766.0,12485.0,1105676.0,908074.0,908074.0,28115.0,91840.0,103655.0,123383.0,25817.0,723081.0,20532.0,521363.0,63852.0,9785.0,848907.0,223501.0,431399.0,295739.0,407039.0,37629.0,55095.0,73980.0,48604.0,20137.0,135660.0,41910.0,67595.0,12040.0,60294.0,208388.0,131553.0
2019-09-30,238488.0,161545.0,225141.0,19482.0,32015.0,32700.0,26547.0,757.0,2958.0,11289.0,76943.0,54115.0,9581.0,4528.0,39512.0,82088.0,70929.0,65645.0,11159.0,226791.0,158946.0,210755.0,19352.0,32419.0,33186.0,22922.0,746.0,2580.0,11485.0,67845.0,53885.0,-1461.0,5430.0,39582.0,72463.0,59428.0,69560.0,13035.0,1098202.0,897911.0,897911.0,27985.0,92244.0,104141.0,123981.0,26013.0,713983.0,20302.0,510321.0,64754.0,9855.0,839282.0,224234.0,433381.0,295761.0,408730.0,37358.0,55362.0,73939.0,48768.0,20099.0,137620.0,42354.0,68722.0,12163.0,60235.0,209811.0,131673.0
2019-10-31,236590.0,160364.0,223382.0,18996.0,31983.0,32759.0,26335.0,756.0,2850.0,10962.0,76226.0,52779.0,10289.0,4504.0,39329.0,82428.0,71134.0,65228.0,11294.0,226218.0,158152.0,209937.0,18561.0,33001.0,33303.0,22529.0,738.0,2435.0,11338.0,68066.0,52543.0,273.0,7145.0,39420.0,76049.0,62130.0,67124.0,13919.0,1092083.0,888719.0,888719.0,27550.0,93262.0,104685.0,124428.0,26389.0,705823.0,20066.0,500305.0,67395.0,9946.0,832903.0,225143.0,435344.0,295591.0,410363.0,36982.0,55382.0,73951.0,48622.0,20290.0,139753.0,42506.0,70401.0,12237.0,60364.0,211894.0,131704.0
2019-11-30,234932.0,159418.0,221577.0,18662.0,31968.0,32051.0,26459.0,737.0,2865.0,11308.0,75514.0,52437.0,9823.0,4487.0,38970.0,81166.0,69865.0,64424.0,11301.0,218719.0,157704.0,209563.0,18891.0,33070.0,32737.0,22350.0,723.0,2481.0,11578.0,61015.0,52646.0,-409.0,1185.0,39078.0,66835.0,59182.0,61466.0,7653.0,1080067.0,880902.0,880902.0,27779.0,94364.0,105371.0,124516.0,26659.0,691324.0,20275.0,490073.0,64093.0,10054.0,818572.0,226050.0,436812.0,294854.0,411758.0,36989.0,55107.0,73213.0,48977.0,20221.0,141958.0,42731.0,72191.0,12194.0,60347.0,212907.0,130967.0
2019-12-31,233577.0,158482.0,220333.0,18263.0,31346.0,32232.0,26731.0,780.0,2954.0,11316.0,75095.0,51986.0,10295.0,4526.0,38594.0,81497.0,70375.0,64342.0,11122.0,222265.0,155165.0,201927.0,18115.0,32485.0,31579.0,22570.0,746.0,2648.0,11596.0,67100.0,52331.0,-4151.0,5619.0,38820.0,72027.0,54562.0,67535.0,17465.0,1072957.0,866698.0,866698.0,27631.0,95503.0,104718.0,124557.0,26939.0,683329.0,20620.0,475627.0,65186.0,10280.0,809102.0,225905.0,438169.0,294497.0,413286.0,37047.0,54941.0,72781.0,49067.0,20171.0,143672.0,42775.0,74155.0,12257.0,60490.0,214494.0,130926.0
2020-01-31,232445.0,156559.0,218088.0,18214.0,31177.0,31720.0,25956.0,772.0,2748.0,11124.0,75886.0,52879.0,9002.0,5140.0,38368.0,80209.0,68050.0,63257.0,12159.0,233656.0,153995.0,218850.0,17843.0,31794.0,31680.0,22796.0,792.0,2741.0,11459.0,79661.0,53362.0,12132.0,4515.0,38423.0,83489.0,70785.0,59771.0,12704.0,1078302.0,871594.0,871594.0,27260.0,96120.0,104678.0,125531.0,27274.0,687104.0,21103.0,478757.0,64561.0,10335.0,812382.0,226156.0,438586.0,293508.0,413471.0,36130.0,55194.0,72634.0,49091.0,20080.0,145078.0,42501.0,75560.0,12411.0,60379.0,215455.0,130474.0
2020-02-29,235234.0,156262.0,220933.0,18070.0,31321.0,31200.0,26154.0,755.0,2695.0,11261.0,78972.0,54290.0,10712.0,5148.0,38256.0,81307.0,69210.0,62526.0,12097.0,240355.0,153847.0,220663.0,18010.0,31603.0,31462.0,23006.0,774.0,2595.0,11403.0,86508.0,54676.0,13204.0,5122.0,38363.0,89932.0,72063.0,60859.0,17869.0,1087726.0,875627.0,875627.0,27200.0,96402.0,104940.0,126686.0,27416.0,694640.0,21489.0,481249.0,64535.0,10442.0,821007.0,226349.0,437984.0,292179.0,412799.0,35776.0,54935.0,72286.0,49168.0,19949.0,145805.0,42325.0,76293.0,12513.0,60065.0,215398.0,130001.0
2020-03-31,221504.0,152759.0,207638.0,16975.0,30086.0,30634.0,25904.0,765.0,2740.0,11377.0,68745.0,42809.0,12863.0,4726.0,37783.0,81983.0,70188.0,61289.0,11795.0,204710.0,149039.0,184734.0,16120.0,29525.0,31268.0,22648.0,771.0,2704.0,11570.0,55671.0,42989.0,-6001.0,7406.0,37908.0,70581.0,52513.0,68268.0,18068.0,1075146.0,856937.0,856937.0,26345.0,95841.0,105574.0,127644.0,27609.0,681566.0,21669.0,462385.0,67215.0,10567.0,809605.0,227347.0,439340.0,292767.0,414251.0,35973.0,54724.0,72517.0,49471.0,19823.0,146573.0,42130.0,77289.0,12523.0,60259.0,216560.0,130488.0
2020-04-30,177936.0,139242.0,163449.0,14409.0,26378.0,27477.0,25587.0,756.0,2736.0,10060.0,38694.0,19405.0,6106.0,5106.0,35331.0,71773.0,59412.0,56162.0,12361.0,165166.0,134747.0,150253.0,13473.0,25468.0,27723.0,22584.0,758.0,2784.0,10228.0,30419.0,19361.0,-1389.0,5481.0,35271.0,65569.0,52268.0,55464.0,13301.0,1066521.0,847886.0,847886.0,25409.0,94931.0,105820.0,128786.0,27777.0,673291.0,21625.0,454890.0,67590.0,10507.0,803401.0,227695.0,439668.0,293125.0,414372.0,35469.0,54854.0,72490.0,49758.0,19946.0,146543.0,41767.0,77394.0,12674.0,60608.0,217136.0,131050.0
2020-05-31,185197.0,142509.0,170732.0,14591.0,27231.0,28112.0,25765.0,747.0,2716.0,10338.0,42688.0,24846.0,4648.0,5052.0,36472.0,71527.0,59026.0,57131.0,12501.0,184417.0,139835.0,168370.0,14459.0,26943.0,28573.0,22651.0,750.0,2727.0,10596.0,44582.0,25147.0,5488.0,5125.0,36613.0,74960.0,60504.0,55947.0,14456.0,1069953.0,849736.0,849736.0,25277.0,94643.0,106281.0,129884.0,28035.0,675185.0,21926.0,455730.0,67663.0,10648.0,806834.0,228134.0,438760.0,290782.0,413403.0,34458.0,54503.0,72094.0,49938.0,19748.0,147978.0,41774.0,78780.0,12802.0,60041.0,217946.0,130786.0
2020-06-30,214651.0,148938.0,200222.0,15699.0,28910.0,29184.0,25946.0,776.0,2646.0,10562.0,65713.0,47217.0,5382.0,5224.0,38637.0,74158.0,61704.0,59187.0,12454.0,202777.0,146908.0,187452.0,15578.0,29605.0,29509.0,22760.0,773.0,2693.0,10698.0,55869.0,48343.0,-6130.0,4586.0,38758.0,65466.0,51627.0,64519.0,13839.0,1062420.0,841307.0,841307.0,25156.0,95338.0,106606.0,131039.0,28171.0,665341.0,23052.0,444218.0,67025.0,10769.0,798142.0,228838.0,438428.0,288092.0,412731.0,33441.0,53711.0,71405.0,49967.0,19768.0,150336.0,41753.0,80719.0,12980.0,59800.0,219288.0,130205.0
2020-07-31,229436.0,153104.0,214933.0,16240.0,29685.0,29816.0,26482.0,745.0,2842.0,10932.0,76332.0,57511.0,5427.0,5585.0,39949.0,75557.0,63101.0,60387.0,12456.0,223750.0,151760.0,207147.0,16041.0,30995.0,30244.0,23027.0,761.0,2948.0,11458.0,71990.0,57743.0,-209.0,6245.0,39995.0,73706.0,58820.0,58218.0,14886.0,1061149.0,837936.0,837936.0,24957.0,96648.0,107034.0,131999.0,28697.0,660999.0,23284.0,438582.0,67685.0,10815.0,796291.0,229645.0,436134.0,285299.0,410518.0,32461.0,52722.0,70884.0,50002.0,19677.0,150835.0,41188.0,81855.0,12919.0,59553.0,219813.0,129789.0
2020-08-31,230760.0,154746.0,216152.0,16884.0,29619.0,30195.0,26761.0,757.0,2837.0,10879.0,76014.0,55168.0,7115.0,5474.0,40408.0,77998.0,65457.0,61209.0,12541.0,226872.0,153267.0,209915.0,16965.0,30314.0,30650.0,23404.0,768.0,2996.0,11282.0,73605.0,55795.0,2541.0,5485.0,40652.0,77731.0,62591.0,59879.0,15140.0,1061781.0,836219.0,836219.0,25038.0,97343.0,107489.0,133162.0,29100.0,658590.0,23911.0,434008.0,67696.0,11059.0,796024.0,230452.0,435907.0,284809.0,410006.0,32892.0,52497.0,70416.0,49733.0,19637.0,151098.0,40869.0,82042.0,13089.0,59634.0,219549.0,129408.0
2020-09-30,232666.0,156845.0,218209.0,17330.0,29930.0,30415.0,27298.0,796.0,2914.0,10857.0,75821.0,55794.0,6616.0,5110.0,41015.0,77989.0,65603.0,61763.0,12386.0,230481.0,157970.0,218228.0,18349.0,32325.0,31418.0,23397.0,832.0,2981.0,11420.0,72511.0,56355.0,5265.0,3457.0,41061.0,78091.0,67203.0,66914.0,10888.0,1064471.0,841113.0,841113.0,26057.0,99738.0,108492.0,134136.0,29663.0,655280.0,24472.0,432657.0,66043.0,11105.0,796126.0,232253.0,435668.0,283708.0,409501.0,32311.0,52244.0,70265.0,49525.0,19666.0,151960.0,40566.0,82947.0,13145.0,59697.0,220058.0,128876.0
2020-10-31,236221.0,159467.0,221462.0,18199.0,30311.0,30705.0,27342.0,797.0,3093.0,11238.0,76754.0,54661.0,8397.0,5419.0,41672.0,81067.0,68387.0,62785.0,12680.0,236338.0,160062.0,220586.0,18576.0,32314.0,31575.0,24196.0,821.0,3141.0,11574.0,76276.0,55233.0,7191.0,4651.0,41827.0,83537.0,69200.0,64208.0,14337.0,1068989.0,844638.0,844638.0,26434.0,101741.0,109362.0,135391.0,29999.0,654802.0,25044.0,431451.0,65275.0,11260.0,798596.0,233482.0,436986.0,284217.0,410840.0,32605.0,52167.0,70118.0,49692.0,19602.0,152769.0,40960.0,83252.0,13222.0,60033.0,219973.0,128742.0
2020-11-30,236541.0,161075.0,221233.0,19171.0,30274.0,30984.0,27347.0,812.0,2882.0,11026.0,75466.0,55483.0,5626.0,5571.0,42273.0,79184.0,65926.0,63157.0,13258.0,237115.0,161558.0,221500.0,19691.0,32089.0,31572.0,24147.0,867.0,3070.0,11606.0,75557.0,56201.0,5681.0,4503.0,42453.0,81859.0,68008.0,60751.0,13851.0,1074211.0,849553.0,849553.0,26954.0,103556.0,109950.0,136839.0,30579.0,654893.0,25762.0,431506.0,64207.0,11440.0,801271.0,234701.0,440676.0,285144.0,414755.0,32700.0,52386.0,70454.0,49781.0,19601.0,155532.0,42228.0,84822.0,13185.0,60222.0,221434.0,129067.0
2020-12-31,242130.0,164494.0,227643.0,20340.0,31126.0,31633.0,27355.0,805.0,2994.0,11268.0,77636.0,55773.0,8390.0,4815.0,42772.0,81900.0,69430.0,63886.0,12470.0,241814.0,166699.0,227212.0,20751.0,33267.0,33304.0,24299.0,867.0,2946.0,12205.0,75115.0,56359.0,6305.0,4547.0,42873.0,82019.0,68688.0,69301.0,13331.0,1078561.0,853788.0,853788.0,27365.0,105697.0,111621.0,138449.0,31516.0,652372.0,26348.0,429421.0,63939.0,11541.0,801390.0,236328.0,439516.0,286354.0,413437.0,33057.0,52739.0,70634.0,49788.0,19548.0,153162.0,41563.0,82791.0,13280.0,60588.0,219316.0,129158.0
2021-01-31,248088.0,168906.0,233040.0,21777.0,31681.0,32106.0,27923.0,820.0,2890.0,11787.0,79182.0,56622.0,8515.0,5411.0,43632.0,83621.0,70624.0,64872.0,12997.0,249937.0,169627.0,233325.0,22482.0,34977.0,33000.0,22657.0,833.0,2782.0,12584.0,80310.0,57609.0,6128.0,6386.0,43927.0,84911.0,70147.0,62211.0,14764.0,1085066.0,858729.0,858729.0,28070.0,108993.0,112515.0,137839.0,32313.0,653500.0,27335.0,427034.0,64914.0,11836.0,802680.0,238642.0,441377.0,289911.0,415289.0,34262.0,53404.0,71032.0,50212.0,19739.0,151466.0,42593.0,80061.0,13450.0,61262.0,217875.0,130350.0
2021-02-28,240704.0,167892.0,226091.0,21963.0,31552.0,32012.0,27646.0,815.0,2824.0,11622.0,72812.0,52302.0,6804.0,5023.0,43097.0,81065.0,68440.0,64488.0,12625.0,251426.0,171368.0,235245.0,22993.0,35379.0,34152.0,22920.0,839.0,2750.0,12670.0,80058.0,53122.0,10972.0,5884.0,43254.0,89241.0,75267.0,64438.0,13974.0,1100507.0,872602.0,872602.0,29100.0,112820.0,114655.0,137832.0,33361.0,660746.0,28155.0,431202.0,65775.0,11993.0,810856.0,241692.0,447481.0,294383.0,421296.0,35498.0,54294.0,71813.0,50631.0,19979.0,153098.0,44315.0,79839.0,13452.0,62168.0,218812.0,131727.0
2021-03-31,244401.0,169603.0,229673.0,20300.0,32413.0,32828.0,28108.0,828.0,2883.0,11649.0,74798.0,52610.0,8259.0,5100.0,44305.0,83569.0,70869.0,65833.0,12700.0,253805.0,173335.0,236402.0,21209.0,37115.0,35030.0,22931.0,866.0,2813.0,12314.0,80470.0,53339.0,9795.0,5337.0,44736.0,90448.0,75028.0,75953.0,15420.0,1114752.0,884172.0,884172.0,30009.0,117522.0,116857.0,137496.0,34026.0,666418.0,28884.0,432738.0,66012.0,12424.0,817735.0,244705.0,451494.0,296028.0,425617.0,34168.0,55454.0,72040.0,51066.0,20450.0,155466.0,46918.0,79859.0,13292.0,62850.0,219209.0,132541.0
2021-04-30,246491.0,172788.0,231590.0,21386.0,32929.0,33087.0,28423.0,809.0,2872.0,12050.0,73703.0,48544.0,11025.0,5014.0,44913.0,86933.0,74039.0,66229.0,12894.0,252613.0,177206.0,238294.0,22273.0,37952.0,35682.0,23219.0,817.0,2870.0,12699.0,75407.0,49525.0,11335.0,4648.0,45381.0,90872.0,78374.0,69568.0,12498.0,1125862.0,895864.0,895864.0,30896.0,122545.0,119452.0,137280.0,34675.0,668122.0,29865.0,433048.0,65646.0,12892.0,821674.0,248935.0,455149.0,299238.0,429393.0,34582.0,56487.0,72631.0,51402.0,20531.0,155911.0,48662.0,78598.0,13340.0,63605.0,219154.0,133889.0
2021-05-31,245415.0,173999.0,231147.0,22338.0,32783.0,33167.0,28296.0,831.0,2876.0,11945.0,71416.0,49684.0,8055.0,4718.0,45470.0,83651.0,71352.0,66488.0,12299.0,253009.0,177203.0,239543.0,24123.0,35421.0,35479.0,23212.0,828.0,2943.0,12966.0,75806.0,50508.0,11495.0,4275.0,46002.0,87981.0,76444.0,67166.0,11537.0,1138468.0,909272.0,909272.0,32681.0,125183.0,121764.0,137208.0,35696.0,672512.0,30689.0,436488.0,65203.0,13424.0,826004.0,251082.0,461840.0,304714.0,436175.0,36004.0,57797.0,73619.0,52141.0,20845.0,157126.0,50166.0,78313.0,13358.0,64308.0,220715.0,135968.0
2021-06-30,248755.0,176420.0,234515.0,23357.0,33235.0,33757.0,28201.0,832.0,2917.0,12014.0,72335.0,49467.0,9257.0,4657.0,45856.0,85251.0,72976.0,67051.0,12275.0,258284.0,179252.0,244359.0,24557.0,36540.0,35681.0,23243.0,850.0,3136.0,13034.0,79032.0,50746.0,14163.0,4093.0,46197.0,93031.0,80605.0,75241.0,12426.0,1153013.0,924132.0,924132.0,33881.0,128488.0,123688.0,137266.0,36716.0,679209.0,31968.0,441394.0,64639.0,13765.0,833784.0,254372.0,468953.0,310699.0,443669.0,37619.0,58785.0,74520.0,53063.0,21235.0,158254.0,51814.0,77974.0,13348.0,65477.0,222446.0,137805.0
2021-07-31,256148.0,179600.0,241403.0,24825.0,34192.0,33959.0,28347.0,838.0,2885.0,12476.0,76548.0,53206.0,9159.0,4906.0,45801.0,85947.0,73221.0,67572.0,12726.0,259416.0,181185.0,244708.0,25951.0,36156.0,36723.0,23169.0,876.0,3095.0,12893.0,78231.0,54453.0,8953.0,4528.0,46293.0,88243.0,75595.0,66360.0,12648.0,1161328.0,932484.0,932484.0,35007.0,130452.0,126452.0,137135.0,37133.0,680892.0,33215.0,441188.0,64261.0,14257.0,836080.0,257438.0,475140.0,315677.0,449785.0,39274.0,59856.0,75128.0,53491.0,21772.0,159463.0,53197.0,77565.0,13378.0,66156.0,223459.0,139301.0
2021-08-31,254207.0,180618.0,239922.0,25178.0,34567.0,34121.0,28539.0,852.0,2932.0,12247.0,73589.0,52311.0,7505.0,4779.0,45966.0,84110.0,71851.0,67774.0,12259.0,264287.0,183488.0,251814.0,26564.0,37225.0,36693.0,23851.0,861.0,3166.0,12977.0,80799.0,53636.0,14543.0,3517.0,46178.0,92739.0,82077.0,70065.0,10662.0,1176513.0,949481.0,949481.0,36393.0,133110.0,129024.0,137552.0,37863.0,688102.0,34540.0,448226.0,62999.0,14469.0,844709.0,261058.0,482312.0,321427.0,456959.0,40933.0,60950.0,76677.0,54007.0,22049.0,160885.0,55063.0,77303.0,13446.0,66811.0,225076.0,141279.0
2021-09-30,256668.0,183400.0,242405.0,25930.0,35342.0,35026.0,28350.0,838.0,2974.0,12316.0,73268.0,50284.0,9106.0,4727.0,46436.0,86565.0,74302.0,68740.0,12263.0,259192.0,184685.0,244967.0,26843.0,37708.0,36766.0,23426.0,842.0,3006.0,13164.0,74507.0,50828.0,9320.0,5463.0,46778.0,88159.0,76387.0,74762.0,11772.0,1184047.0,957053.0,957053.0,37306.0,135476.0,130764.0,137638.0,38711.0,689341.0,35084.0,448440.0,63735.0,14811.0,846303.0,263705.0,490012.0,327489.0,464670.0,42219.0,62251.0,78122.0,54803.0,22552.0,162523.0,56880.0,76994.0,13515.0,67542.0,226892.0,143577.0
2021-10-31,261218.0,184920.0,247037.0,26605.0,36187.0,34649.0,28123.0,861.0,3010.0,12612.0,76298.0,54255.0,8296.0,4717.0,46744.0,85150.0,72998.0,68299.0,12152.0,263534.0,185469.0,250273.0,27246.0,37715.0,37268.0,23258.0,850.0,3252.0,13464.0,78065.0,55293.0,9132.0,4863.0,46518.0,88434.0,77225.0,71806.0,11209.0,1191314.0,965240.0,965240.0,37947.0,137004.0,133383.0,137724.0,39563.0,691108.0,36122.0,449276.0,63881.0,14585.0,849587.0,267606.0,495805.0,333486.0,470440.0,43909.0,63535.0,79228.0,55210.0,23034.0,162319.0,57119.0,76529.0,13505.0,68570.0,228364.0,145644.0
2021-11-30,263885.0,187119.0,249827.0,26612.0,36744.0,35245.0,28124.0,889.0,3061.0,12715.0,76766.0,55220.0,7924.0,4698.0,47679.0,85761.0,73753.0,69160.0,12008.0,268650.0,187492.0,256003.0,26875.0,37610.0,37258.0,24365.0,878.0,3626.0,13698.0,81158.0,55977.0,12822.0,3888.0,47686.0,92295.0,81608.0,69215.0,10687.0,1200818.0,976155.0,976155.0,38210.0,137870.0,135396.0,138704.0,40546.0,695500.0,36879.0,454174.0,63071.0,14592.0,856121.0,271108.0,502984.0,339725.0,477661.0,45652.0,64622.0,80654.0,55842.0,23400.0,163259.0,57936.0,76559.0,13576.0,69555.0,230701.0,148101.0
2021-12-31,268645.0,190025.0,254895.0,27219.0,37522.0,36191.0,28462.0,875.0,3064.0,13015.0,78620.0,56742.0,8220.0,4372.0,47616.0,86913.0,75185.0,70578.0,11728.0,277487.0,192177.0,263362.0,28947.0,39760.0,37757.0,24000.0,851.0,3559.0,13801.0,85310.0,57449.0,13628.0,5502.0,47912.0,92541.0,81822.0,77298.0,10719.0,1214534.0,989496.0,989496.0,39938.0,140108.0,136962.0,139116.0,41332.0,702190.0,37586.0,459582.0,64201.0,14888.0,861749.0,273787.0,509554.0,345846.0,484086.0,47169.0,65656.0,81883.0,56695.0,24029.0,163708.0,59290.0,75473.0,13474.0,70414.0,231969.0,150402.0
2022-01-31,272185.0,191230.0,258228.0,26841.0,37894.0,36356.0,28868.0,882.0,3326.0,13029.0,80955.0,57868.0,9165.0,4249.0,48242.0,88602.0,76550.0,71141.0,12052.0,280925.0,192769.0,268724.0,27538.0,39489.0,38412.0,24951.0,906.0,3845.0,13995.0,88156.0,58444.0,17186.0,2639.0,48384.0,98628.0,88259.0,70361.0,10369.0,1228227.0,1004945.0,1004945.0,40635.0,141703.0,139018.0,140152.0,42298.0,709391.0,38162.0,467603.0,62591.0,15030.0,871775.0,277888.0,515473.0,350350.0,489605.0,46933.0,66696.0,82871.0,57662.0,24654.0,165123.0,59939.0,75810.0,13710.0,71534.0,234723.0,152548.0
